Age,Education,Sex,Group_ID
21, Some-college, Female,2149
35, Bachelors, Male,2150
54, HS-grad, Male,2150
37, Some-college, Male,2150
52, HS-grad, Female,2150
42, Bachelors, Male,2150
34, Some-college, Male,2151
46, HS-grad, Male,2151
56, Some-college, Male,2151
36, HS-grad, Male,2151
39, Doctorate, Female,2151
24, Bachelors, Female,2152
70, Some-college, Male,2152
29, HS-grad, Female,2152
27, HS-grad, Male,2152
53, Some-college, Female,2152
36, Bachelors, Male,2153
27, 11th, Male,2153
48, Some-college, Female,2153
59, Bachelors, Female,2153
29, HS-grad, Male,2153
21, Some-college, Male,2154
29, HS-grad, Female,2154
19, Some-college, Female,2154
32, Bachelors, Male,2154
23, HS-grad, Male,2154
42, Bachelors, Male,2155
68, 10th, Male,2155
51, Some-college, Male,2155
36, 9th, Male,2155
25, Some-college, Female,2155
70, HS-grad, Male,2156
29, Assoc-acdm, Male,2156
53, Preschool, Female,2156
31, HS-grad, Male,2156
25, HS-grad, Male,2156
17, 11th, Female,2157
41, 10th, Female,2157
72, HS-grad, Male,2157
34, HS-grad, Female,2157
48, Masters, Male,2157
34, HS-grad, Female,2158
45, Some-college, Female,2158
22, HS-grad, Female,2158
20, Some-college, Female,2158
30, HS-grad, Female,2158
31, HS-grad, Male,2159
21, Some-college, Female,2159
32, Bachelors, Male,2159
44, HS-grad, Female,2159
48, HS-grad, Male,2159
21, 11th, Male,2160
50, Doctorate, Male,2160
46, Bachelors, Female,2160
32, Assoc-voc, Male,2160
44, Some-college, Male,2160
43, HS-grad, Female,2161
19, HS-grad, Female,2161
36, Bachelors, Male,2161
21, Some-college, Male,2161
38, Bachelors, Male,2161
38, Bachelors, Male,2162
56, HS-grad, Male,2162
28, Prof-school, Male,2162
41, Bachelors, Male,2162
56, HS-grad, Female,2162
32, Bachelors, Female,2163
35, HS-grad, Female,2163
22, Some-college, Male,2163
37, Bachelors, Male,2163
72, Prof-school, Male,2163
30, HS-grad, Female,2164
30, HS-grad, Male,2164
50, HS-grad, Male,2164
49, HS-grad, Female,2164
41, Some-college, Male,2164
25, HS-grad, Male,2165
29, Some-college, Female,2165
38, Some-college, Female,2165
34, Masters, Female,2165
38, HS-grad, Male,2165
26, Bachelors, Male,2166
23, Bachelors, Female,2166
24, Masters, Male,2166
19, Some-college, Male,2166
23, HS-grad, Male,2166
78, HS-grad, Female,2167
26, Bachelors, Female,2167
42, Masters, Male,2167
20, Some-college, Female,2167
45, HS-grad, Male,2167
41, Some-college, Female,2168
55, Some-college, Male,2168
17, 11th, Female,2168
30, Masters, Male,2168
27, Bachelors, Female,2168
40, Assoc-voc, Male,2169
39, HS-grad, Female,2169
26, Some-college, Female,2169
31, 11th, Male,2169
29, Some-college, Male,2169
46, Bachelors, Male,2170
35, Assoc-acdm, Male,2170
38, HS-grad, Male,2170
25, HS-grad, Male,2170
45, 11th, Male,2170
22, Some-college, Male,2171
27, HS-grad, Male,2171
44, Bachelors, Male,2171
40, HS-grad, Female,2171
27, Some-college, Male,2171
30, HS-grad, Male,2172
24, HS-grad, Male,2172
35, HS-grad, Male,2172
50, Masters, Male,2172
54, HS-grad, Male,2172
55, HS-grad, Male,2173
43, Some-college, Male,2173
34, Some-college, Male,2173
41, 10th, Female,2173
43, 1st-4th, Male,2173
76, Some-college, Female,2174
24, HS-grad, Male,2174
51, Some-college, Male,2174
55, 9th, Male,2174
23, Some-college, Male,2174
23, Some-college, Male,2175
18, HS-grad, Female,2175
43, HS-grad, Male,2175
39, Some-college, Male,2175
57, 5th-6th, Female,2175
27, Some-college, Male,2176
54, Bachelors, Male,2176
37, Some-college, Male,2176
44, Masters, Male,2176
62, Some-college, Male,2176
40, Masters, Male,2177
29, HS-grad, Male,2177
26, 12th, Male,2177
65, Assoc-acdm, Male,2177
18, HS-grad, Male,2177
46, HS-grad, Male,2178
20, HS-grad, Female,2178
23, Assoc-acdm, Female,2178
23, Some-college, Female,2178
58, Some-college, Female,2178
40, Assoc-acdm, Female,2179
62, HS-grad, Female,2179
21, HS-grad, Female,2179
47, Masters, Female,2179
19, HS-grad, Female,2179
21, 5th-6th, Male,2180
27, HS-grad, Male,2180
38, Some-college, Male,2180
40, Bachelors, Male,2180
22, HS-grad, Male,2180
49, HS-grad, Male,2181
21, Some-college, Male,2181
38, HS-grad, Male,2181
66, Bachelors, Male,2181
37, Assoc-voc, Male,2181
38, 7th-8th, Male,2182
47, Doctorate, Male,2182
47, Masters, Male,2182
53, Some-college, Male,2182
36, HS-grad, Male,2182
63, HS-grad, Female,2183
46, Some-college, Female,2183
28, Masters, Male,2183
40, 10th, Female,2183
21, Some-college, Male,2183
31, 5th-6th, Male,2184
45, Assoc-voc, Male,2184
50, Masters, Male,2184
41, HS-grad, Male,2184
46, 11th, Male,2184
62, Masters, Male,2185
20, HS-grad, Male,2185
48, HS-grad, Female,2185
23, HS-grad, Male,2185
36, Assoc-voc, Male,2185
33, Masters, Female,2186
43, HS-grad, Female,2186
22, HS-grad, Male,2186
50, Masters, Male,2186
22, Bachelors, Male,2186
32, HS-grad, Male,2187
18, 11th, Male,2187
40, Masters, Female,2187
39, Bachelors, Female,2187
56, Some-college, Male,2187
50, HS-grad, Male,2188
39, Assoc-acdm, Male,2188
33, Some-college, Male,2188
30, Bachelors, Female,2188
45, Doctorate, Male,2188
20, Some-college, Male,2189
24, 9th, Female,2189
44, Some-college, Male,2189
36, Bachelors, Female,2189
37, HS-grad, Female,2189
33, HS-grad, Male,2190
71, HS-grad, Male,2190
44, Masters, Male,2190
46, HS-grad, Male,2190
43, HS-grad, Male,2190
38, HS-grad, Male,2191
30, Bachelors, Male,2191
44, Assoc-acdm, Male,2191
41, Assoc-acdm, Male,2191
33, Preschool, Male,2191
61, Some-college, Male,2192
45, Masters, Female,2192
25, Prof-school, Male,2192
26, Bachelors, Male,2192
23, HS-grad, Male,2192
35, Some-college, Male,2193
60, HS-grad, Male,2193
35, HS-grad, Male,2193
32, Bachelors, Male,2193
26, Some-college, Male,2193
31, 11th, Male,2194
24, 11th, Male,2194
31, Bachelors, Male,2194
49, Bachelors, Male,2194
37, Some-college, Female,2194
43, Bachelors, Male,2195
31, Some-college, Female,2195
34, HS-grad, Female,2195
34, Some-college, Male,2195
35, Prof-school, Male,2195
29, Some-college, Male,2196
26, Assoc-voc, Male,2196
36, Masters, Female,2196
39, HS-grad, Male,2196
48, Masters, Female,2196
56, HS-grad, Female,2197
65, Masters, Male,2197
28, Bachelors, Male,2197
48, Bachelors, Female,2197
64, HS-grad, Male,2197
31, HS-grad, Male,2198
44, HS-grad, Male,2198
34, Bachelors, Male,2198
54, Some-college, Female,2198
51, Some-college, Female,2198
38, 5th-6th, Female,2199
18, 11th, Female,2199
64, HS-grad, Female,2199
26, Some-college, Male,2199
36, Bachelors, Female,2199
46, Assoc-acdm, Male,2200
48, Some-college, Male,2200
32, Bachelors, Female,2200
19, Assoc-voc, Male,2200
45, Assoc-acdm, Male,2200
42, Prof-school, Male,2201
22, HS-grad, Male,2201
27, HS-grad, Male,2201
19, HS-grad, Female,2201
48, HS-grad, Male,2201
29, 11th, Female,2202
47, Bachelors, Male,2202
54, Bachelors, Male,2202
39, Bachelors, Male,2202
35, Assoc-voc, Male,2202
46, Bachelors, Male,2203
50, HS-grad, Male,2203
46, 5th-6th, Female,2203
19, HS-grad, Male,2203
32, 10th, Female,2203
64, Bachelors, Male,2204
33, Some-college, Female,2204
65, Assoc-acdm, Female,2204
47, 12th, Female,2204
33, HS-grad, Female,2204
40, Some-college, Male,2205
61, HS-grad, Female,2205
30, Assoc-voc, Male,2205
27, Bachelors, Male,2205
68, HS-grad, Female,2205
31, Some-college, Female,2206
27, HS-grad, Male,2206
35, Some-college, Male,2206
32, HS-grad, Female,2206
48, HS-grad, Male,2206
22, Some-college, Male,2207
68, HS-grad, Female,2207
55, Bachelors, Female,2207
49, Some-college, Female,2207
49, Bachelors, Male,2207
37, HS-grad, Female,2208
58, HS-grad, Male,2208
23, HS-grad, Male,2208
35, HS-grad, Male,2208
42, Bachelors, Female,2208
20, Some-college, Male,2209
63, 11th, Female,2209
23, Assoc-acdm, Female,2209
30, Some-college, Female,2209
40, HS-grad, Male,2209
22, Bachelors, Female,2210
21, Some-college, Male,2210
72, 11th, Male,2210
28, Some-college, Male,2210
36, Bachelors, Male,2210
40, Bachelors, Male,2211
53, HS-grad, Female,2211
22, Some-college, Female,2211
53, HS-grad, Female,2211
20, Some-college, Female,2211
39, Bachelors, Female,2212
32, Assoc-voc, Male,2212
48, HS-grad, Male,2212
25, HS-grad, Male,2212
58, HS-grad, Male,2212
41, Some-college, Male,2213
36, HS-grad, Male,2213
36, Some-college, Male,2213
28, HS-grad, Male,2213
37, Bachelors, Male,2213
35, Bachelors, Female,2214
50, Some-college, Male,2214
47, Bachelors, Male,2214
21, Some-college, Male,2214
49, HS-grad, Male,2214
38, HS-grad, Male,2215
28, Masters, Male,2215
29, Bachelors, Male,2215
31, 11th, Male,2215
30, HS-grad, Male,2215
30, HS-grad, Male,2216
30, 11th, Male,2216
38, HS-grad, Male,2216
27, Bachelors, Male,2216
54, Bachelors, Female,2216
32, HS-grad, Male,2217
23, Bachelors, Male,2217
62, 1st-4th, Male,2217
20, Some-college, Female,2217
23, Some-college, Male,2217
48, Assoc-acdm, Male,2218
60, Some-college, Male,2218
22, HS-grad, Male,2218
56, Bachelors, Female,2218
63, Some-college, Male,2218
73, 7th-8th, Female,2219
22, Bachelors, Female,2219
51, HS-grad, Female,2219
39, HS-grad, Male,2219
31, HS-grad, Male,2219
52, Some-college, Male,2220
46, Bachelors, Male,2220
32, Bachelors, Female,2220
46, HS-grad, Male,2220
46, 5th-6th, Male,2220
29, Masters, Female,2221
33, 7th-8th, Male,2221
23, 11th, Male,2221
41, HS-grad, Male,2221
50, Some-college, Female,2221
69, Assoc-acdm, Male,2222
30, Prof-school, Male,2222
21, HS-grad, Female,2222
29, Some-college, Male,2222
43, HS-grad, Male,2222
44, Some-college, Male,2223
33, Some-college, Male,2223
51, HS-grad, Male,2223
25, Bachelors, Female,2223
23, 11th, Male,2223
36, Bachelors, Female,2224
23, HS-grad, Male,2224
28, HS-grad, Male,2224
39, Some-college, Female,2224
60, Bachelors, Male,2224
34, Bachelors, Male,2225
62, Some-college, Male,2225
53, Some-college, Male,2225
25, Some-college, Male,2225
36, HS-grad, Male,2225
29, Assoc-acdm, Male,2226
31, Some-college, Female,2226
44, 10th, Male,2226
49, Masters, Male,2226
58, Some-college, Male,2226
38, 5th-6th, Male,2227
39, Prof-school, Male,2227
22, Some-college, Female,2227
38, Bachelors, Male,2227
47, Assoc-acdm, Female,2227
19, HS-grad, Male,2228
38, HS-grad, Female,2228
39, Assoc-voc, Female,2228
50, HS-grad, Male,2228
38, HS-grad, Female,2228
19, Some-college, Female,2229
51, Masters, Female,2229
40, Assoc-acdm, Male,2229
35, Bachelors, Male,2229
28, HS-grad, Male,2229
47, 5th-6th, Female,2230
51, Bachelors, Male,2230
34, Some-college, Female,2230
17, 5th-6th, Female,2230
33, Assoc-voc, Male,2230
33, Some-college, Male,2231
30, 9th, Male,2231
49, Bachelors, Male,2231
46, Masters, Male,2231
38, HS-grad, Male,2231
43, Bachelors, Male,2232
32, HS-grad, Female,2232
26, HS-grad, Female,2232
21, Some-college, Female,2232
28, HS-grad, Female,2232
36, Some-college, Female,2233
55, Prof-school, Male,2233
56, 7th-8th, Male,2233
33, Doctorate, Male,2233
49, 9th, Male,2233
47, Masters, Male,2234
62, Bachelors, Male,2234
42, Masters, Female,2234
41, HS-grad, Male,2234
31, 5th-6th, Male,2234
48, HS-grad, Male,2235
32, Some-college, Female,2235
19, HS-grad, Male,2235
47, HS-grad, Male,2235
24, HS-grad, Male,2235
18, 11th, Male,2236
58, 7th-8th, Male,2236
49, HS-grad, Male,2236
31, HS-grad, Female,2236
23, Some-college, Female,2236
32, HS-grad, Male,2237
22, Some-college, Male,2237
51, HS-grad, Male,2237
39, HS-grad, Male,2237
31, 10th, Female,2237
38, Some-college, Male,2238
68, 11th, Male,2238
37, Some-college, Male,2238
25, Some-college, Male,2238
37, Bachelors, Male,2238
55, HS-grad, Female,2239
32, HS-grad, Male,2239
51, Masters, Male,2239
36, Doctorate, Male,2239
46, HS-grad, Male,2239
55, Doctorate, Male,2240
51, Doctorate, Female,2240
50, HS-grad, Male,2240
47, HS-grad, Male,2240
42, Some-college, Male,2240
48, Assoc-voc, Male,2241
61, 7th-8th, Male,2241
35, Assoc-acdm, Male,2241
36, HS-grad, Male,2241
31, HS-grad, Male,2241
45, Some-college, Male,2242
56, 11th, Male,2242
36, Some-college, Female,2242
26, Bachelors, Male,2242
37, Bachelors, Male,2242
38, Assoc-acdm, Male,2243
34, HS-grad, Male,2243
29, Bachelors, Female,2243
37, Some-college, Female,2243
52, Some-college, Male,2243
20, 11th, Female,2244
43, Bachelors, Male,2244
33, Masters, Male,2244
63, HS-grad, Male,2244
67, HS-grad, Female,2244
24, Assoc-voc, Male,2245
29, Some-college, Male,2245
37, HS-grad, Male,2245
54, Some-college, Male,2245
66, HS-grad, Male,2245
57, HS-grad, Male,2246
36, Assoc-voc, Male,2246
41, Prof-school, Male,2246
48, Some-college, Male,2246
24, Bachelors, Male,2246
66, Assoc-voc, Male,2247
29, Some-college, Female,2247
44, HS-grad, Female,2247
45, HS-grad, Female,2247
27, Some-college, Female,2247
36, Bachelors, Male,2248
36, Assoc-acdm, Male,2248
32, Bachelors, Male,2248
18, HS-grad, Female,2248
39, Assoc-voc, Male,2248
25, HS-grad, Female,2249
26, 12th, Male,2249
63, Prof-school, Male,2249
50, HS-grad, Male,2249
47, 1st-4th, Male,2249
17, 10th, Female,2250
46, HS-grad, Male,2250
34, Some-college, Female,2250
26, Bachelors, Male,2250
48, 10th, Male,2250
47, Prof-school, Male,2251
40, HS-grad, Male,2251
21, Some-college, Female,2251
55, HS-grad, Male,2251
37, Bachelors, Male,2251
41, Some-college, Male,2252
34, HS-grad, Male,2252
47, Some-college, Male,2252
39, Some-college, Male,2252
36, Assoc-voc, Male,2252
29, HS-grad, Female,2253
46, HS-grad, Female,2253
77, Assoc-voc, Female,2253
27, Bachelors, Male,2253
19, HS-grad, Female,2253
38, Assoc-voc, Female,2254
18, 11th, Female,2254
54, Some-college, Male,2254
33, HS-grad, Male,2254
45, Some-college, Male,2254
28, Bachelors, Male,2255
26, Bachelors, Male,2255
26, Bachelors, Female,2255
41, HS-grad, Female,2255
21, HS-grad, Male,2255
38, Masters, Male,2256
26, Bachelors, Male,2256
49, Some-college, Male,2256
26, Some-college, Male,2256
43, HS-grad, Male,2256
22, Some-college, Male,2257
73, HS-grad, Male,2257
33, 5th-6th, Male,2257
25, HS-grad, Male,2257
36, HS-grad, Male,2257
25, Some-college, Female,2258
42, Bachelors, Male,2258
54, Assoc-voc, Male,2258
33, Assoc-acdm, Female,2258
79, Bachelors, Female,2258
48, Bachelors, Male,2259
52, Masters, Male,2259
23, HS-grad, Male,2259
25, HS-grad, Male,2259
54, Some-college, Female,2259
47, Some-college, Male,2260
21, HS-grad, Female,2260
45, Masters, Male,2260
22, Bachelors, Male,2260
27, HS-grad, Female,2260
51, Bachelors, Male,2261
56, Some-college, Female,2261
31, HS-grad, Male,2261
59, Some-college, Female,2261
36, Masters, Male,2261
46, Assoc-voc, Male,2262
24, Bachelors, Female,2262
47, HS-grad, Male,2262
29, Bachelors, Male,2262
34, Assoc-voc, Male,2262
26, HS-grad, Male,2263
19, 11th, Male,2263
42, Masters, Male,2263
56, Bachelors, Male,2263
42, HS-grad, Female,2263
35, HS-grad, Male,2264
43, Assoc-voc, Male,2264
17, HS-grad, Female,2264
38, Assoc-voc, Female,2264
33, Assoc-voc, Female,2264
20, HS-grad, Female,2265
48, HS-grad, Female,2265
38, HS-grad, Male,2265
46, Bachelors, Male,2265
72, Some-college, Female,2265
30, HS-grad, Male,2266
31, HS-grad, Male,2266
29, Some-college, Male,2266
83, 11th, Male,2266
61, HS-grad, Male,2266
42, Masters, Female,2267
23, HS-grad, Male,2267
20, Some-college, Female,2267
42, HS-grad, Female,2267
27, HS-grad, Male,2267
44, Bachelors, Male,2268
62, Masters, Male,2268
66, HS-grad, Male,2268
22, Bachelors, Female,2268
32, HS-grad, Female,2268
30, HS-grad, Male,2269
43, Assoc-acdm, Male,2269
56, Assoc-acdm, Female,2269
64, 5th-6th, Male,2269
31, Some-college, Male,2269
46, Some-college, Female,2270
45, HS-grad, Female,2270
41, HS-grad, Male,2270
52, HS-grad, Male,2270
19, HS-grad, Female,2270
34, HS-grad, Female,2271
57, Bachelors, Male,2271
30, 9th, Female,2271
39, Bachelors, Male,2271
41, Bachelors, Male,2271
21, Some-college, Female,2272
31, Some-college, Female,2272
39, Bachelors, Male,2272
20, 11th, Male,2272
26, HS-grad, Male,2272
36, HS-grad, Male,2273
29, Bachelors, Male,2273
24, Some-college, Male,2273
28, Bachelors, Female,2273
36, HS-grad, Male,2273
42, HS-grad, Male,2274
18, HS-grad, Male,2274
34, Some-college, Male,2274
27, Bachelors, Female,2274
39, HS-grad, Male,2274
50, Some-college, Male,2275
26, Prof-school, Male,2275
52, Masters, Male,2275
32, Assoc-acdm, Male,2275
19, Some-college, Male,2275
36, 11th, Male,2276
28, Some-college, Male,2276
45, Bachelors, Male,2276
25, Assoc-acdm, Female,2276
42, Assoc-acdm, Male,2276
24, Some-college, Male,2277
55, 9th, Male,2277
59, Prof-school, Male,2277
31, Some-college, Female,2277
28, 12th, Male,2277
30, Bachelors, Male,2278
19, Some-college, Female,2278
22, HS-grad, Male,2278
20, 10th, Male,2278
50, 11th, Male,2278
23, Bachelors, Male,2279
19, 11th, Male,2279
19, HS-grad, Male,2279
22, Some-college, Male,2279
21, Some-college, Male,2279
53, Masters, Male,2280
46, Bachelors, Male,2280
20, HS-grad, Male,2280
42, Masters, Female,2280
65, Masters, Male,2280
55, HS-grad, Male,2281
18, HS-grad, Male,2281
33, HS-grad, Male,2281
33, HS-grad, Male,2281
21, 10th, Male,2281
47, HS-grad, Female,2282
26, HS-grad, Male,2282
34, HS-grad, Male,2282
22, HS-grad, Female,2282
61, 11th, Female,2282
79, HS-grad, Male,2283
18, 12th, Male,2283
39, Some-college, Female,2283
49, Bachelors, Male,2283
31, HS-grad, Female,2283
47, 11th, Male,2284
36, Assoc-voc, Male,2284
25, HS-grad, Male,2284
50, Masters, Female,2284
41, HS-grad, Male,2284
18, Some-college, Female,2285
38, HS-grad, Male,2285
38, Bachelors, Male,2285
37, Bachelors, Male,2285
19, Some-college, Female,2285
22, HS-grad, Female,2286
19, Some-college, Female,2286
56, Some-college, Male,2286
20, Some-college, Female,2286
52, Assoc-voc, Male,2286
35, HS-grad, Male,2287
29, HS-grad, Male,2287
23, Some-college, Female,2287
33, Some-college, Female,2287
17, 5th-6th, Male,2287
36, Assoc-acdm, Female,2288
21, HS-grad, Male,2288
19, Some-college, Female,2288
28, 11th, Female,2288
19, Some-college, Female,2288
51, HS-grad, Male,2289
38, Some-college, Female,2289
19, Some-college, Male,2289
46, Assoc-voc, Female,2289
42, Bachelors, Male,2289
19, 12th, Male,2290
29, HS-grad, Male,2290
39, Masters, Male,2290
21, HS-grad, Male,2290
30, HS-grad, Male,2290
38, HS-grad, Male,2291
47, HS-grad, Female,2291
34, 5th-6th, Male,2291
46, HS-grad, Male,2291
20, HS-grad, Female,2291
46, Prof-school, Male,2292
50, Preschool, Female,2292
50, 5th-6th, Male,2292
35, HS-grad, Male,2292
32, HS-grad, Male,2292
22, Some-college, Female,2293
37, 9th, Male,2293
25, HS-grad, Male,2293
38, Masters, Female,2293
39, Bachelors, Male,2293
22, HS-grad, Male,2294
25, Assoc-acdm, Male,2294
18, Some-college, Female,2294
25, Bachelors, Female,2294
65, HS-grad, Female,2294
72, HS-grad, Male,2295
25, Bachelors, Female,2295
22, Some-college, Female,2295
36, Some-college, Male,2295
27, Some-college, Male,2295
33, Bachelors, Female,2296
28, Some-college, Male,2296
30, Bachelors, Male,2296
24, Some-college, Female,2296
26, HS-grad, Male,2296
38, Some-college, Male,2297
20, 5th-6th, Male,2297
38, HS-grad, Male,2297
75, HS-grad, Male,2297
35, Some-college, Female,2297
50, HS-grad, Male,2298
23, 11th, Male,2298
74, HS-grad, Female,2298
38, HS-grad, Male,2298
43, HS-grad, Female,2298
53, Some-college, Male,2299
21, HS-grad, Male,2299
33, HS-grad, Male,2299
21, Some-college, Female,2299
55, 1st-4th, Male,2299
23, Bachelors, Female,2300
49, HS-grad, Male,2300
62, Assoc-acdm, Male,2300
17, 11th, Male,2300
25, HS-grad, Male,2300
33, HS-grad, Male,2301
34, HS-grad, Male,2301
20, Some-college, Male,2301
52, HS-grad, Female,2301
31, 10th, Male,2301
35, HS-grad, Male,2302
28, Bachelors, Male,2302
31, Bachelors, Male,2302
36, HS-grad, Male,2302
17, 10th, Male,2302
27, HS-grad, Female,2303
38, Some-college, Male,2303
38, 9th, Male,2303
44, HS-grad, Male,2303
41, Some-college, Male,2303
30, HS-grad, Male,2304
20, Some-college, Female,2304
70, Doctorate, Male,2304
39, Masters, Male,2304
